words\files;Suspense;NonSuspense;Other;
сумрачный;0.0;0.377073906486;0.0;
веять;0.444444444444;0.0;0.237473284256;
сюртук;0.0;0.377073906486;0.0;
струна;0.444444444444;0.0;0.0;
водка;0.0;0.377073906486;0.0;
старосветский;0.0;0.377073906486;0.0;
степенный;0.444444444444;0.0;0.0;
сто;0.0;0.377073906486;0.0;
строить;0.888888888889;0.0;0.712419852767;
вода;0.444444444444;0.0;0.0;
тайна;0.0;0.377073906486;0.0;
таков;0.444444444444;0.0;0.0;
томный;0.0;0.377073906486;0.0;
торговать;0.444444444444;0.0;0.0;
точка;0.444444444444;0.0;0.118736642128;
верхний;0.444444444444;0.0;0.0;
верховой;0.444444444444;0.377073906486;0.178104963192;
темно;0.0;0.377073906486;0.118736642128;
темный;0.0;0.377073906486;0.0;
терять;0.0;0.377073906486;0.0593683210639;
тесть;0.444444444444;0.0;0.0;
величина;0.0;1.13122171946;0.0593683210639;
великолепный;0.444444444444;0.377073906486;0.118736642128;
типография;0.0;0.377073906486;0.0;
тихо;0.444444444444;0.0;0.118736642128;
старновка;0.0;0.377073906486;0.296841605319;
возить;0.444444444444;0.0;0.0;
ситник;1.33333333333;0.0;0.296841605319;
сиять;0.0;0.377073906486;0.0;
скала;0.0;0.754147812971;0.118736642128;
скачка;0.444444444444;0.0;0.0;
вырисовываться;0.0;0.377073906486;0.0593683210639;
склон;0.444444444444;0.754147812971;0.178104963192;
скользить;0.0;0.754147812971;0.0;
выплывать;0.444444444444;1.13122171946;0.178104963192;
вынести;0.0;0.377073906486;0.0;
скучно;0.0;0.754147812971;0.0593683210639;
славный;0.0;0.754147812971;0.356209926383;
сени;0.0;0.377073906486;0.0;
седло;0.0;1.50829562594;0.118736642128;
село;0.444444444444;0.0;0.0;
семья;0.444444444444;0.0;0.0593683210639;
сентябрь;0.444444444444;0.0;0.118736642128;
галка;0.0;0.377073906486;0.0;
сердечный;0.444444444444;0.0;0.118736642128;
сечка;0.0;0.377073906486;0.0;
слепой;0.888888888889;0.0;0.356209926383;
сохраняться;0.444444444444;0.0;0.0;
соловей;0.444444444444;0.0;0.237473284256;
сотовый;3.55555555556;0.377073906486;1.30610306341;
вполне;0.0;0.377073906486;0.178104963192;
способность;0.444444444444;0.0;0.237473284256;
вольтер;0.0;0.377073906486;0.0;
волновать;0.0;0.377073906486;0.118736642128;
средний;0.0;1.50829562594;0.237473284256;
выжигать;0.444444444444;0.377073906486;0.118736642128;
выделяться;0.0;0.377073906486;0.415578247447;
выглядывать;0.444444444444;0.0;0.296841605319;
слышно;0.0;0.377073906486;0.0;
