words\files;Suspense;NonSuspense;Other;
растянувшуюся;0.438212094654;0.0;0.0;
распоясанной;0.0;0.375939849624;0.0;
дневного;0.0;0.375939849624;0.0;
длиной;0.438212094654;0.0;0.0;
длинные;0.438212094654;0.0;0.0;
десятин;0.0;0.375939849624;0.0;
падающие;0.0;0.375939849624;0.0;
зазимку;0.0;0.375939849624;0.0;
прибаутками;0.0;0.375939849624;0.0589553118736;
риге;0.0;0.375939849624;0.0;
закатив;0.438212094654;0.0;0.0;
ровная;0.438212094654;0.0;0.0;
пресладкий;0.0;0.375939849624;0.0;
рог;0.0;0.375939849624;0.0;
закрадываться;0.438212094654;0.751879699248;0.412687183115;
рогожи;0.876424189308;0.0;0.294776559368;
корточки;0.0;0.751879699248;0.117910623747;
ресницы;0.876424189308;0.375939849624;0.64850843061;
завязаны;0.0;0.751879699248;0.117910623747;
держали;0.0;0.375939849624;0.0;
резко;0.0;0.375939849624;0.0;
деревянных;0.0;0.375939849624;0.0;
коренастую;0.438212094654;0.0;0.0;
рельсы;0.0;0.375939849624;0.0;
приводе;0.0;0.375939849624;0.0;
